"user_id","bags","avg_hotel_nights","trips_booked","flights_booked","return_booked","hotels_booked","packages_booked","cancellations","f_discount","h_discount","total_sessions","avg_room_price","avg_flight_price","avg_flight_discount","avg_room_discount","f_discount_per","h_discount_per","avg_clicks","session_in_seconds","avg_distance","trips_ratio","trips_per_click","clicks_per_session","cancellations_ratio","flights_ratio","hotels_ratio","packages_per_session","f_discounted_price","h_discounted_price","return_ratio","f_discount_ratio","h_discount_ratio","package_per_trip","bags_per_flight","price_per_km","discount_per_km"
"545758","1","3.0000000000000000","2","2","2","2","2","0","1","2","8","163.50","486.42","71.82","","0.15000000000000000000","0.12500000000000000000","13.63","102.875","2713","0.25","0.15","1.70","0.00","0.25","0.25","0.25","413.46","143.06","1.00","0.13","0.25","1.00","0.50","0.17929229635090307","0.026472539624032433"
"545763","2","12.0000000000000000","3","2","2","2","1","1","2","3","8","138.00","153.53","","13.80","0.20000000000000000000","0.07500000000000000000","21.38","293","425","0.38","0.14","2.67","0.13","0.25","0.25","0.13","122.82","127.65","1.00","0.25","0.38","0.33","1.00","0.3612470588235294",""
"545770","1","4.0000000000000000","4","4","4","4","4","0","1","0","9","191.50","248.93","","","0.05000000000000000000","","13.56","100.55555555555556","1453","0.44","0.29","1.51","0.00","0.44","0.44","0.44","236.48","","1.00","0.11","0.00","1.00","0.25","0.17132140399174123",""
"545771","0","2.5000000000000000","2","2","2","2","2","0","2","1","8","165.00","249.90","","","0.12500000000000000000","0.15000000000000000000","16.13","119.875","1477","0.25","0.12","2.02","0.00","0.25","0.25","0.25","218.66","140.25","1.00","0.25","0.13","1.00","0.00","0.16919431279620853",""
"545803","2","4.0000000000000000","3","3","3","3","3","0","1","1","9","143.33","323.81","","","0.10000000000000000000","0.15000000000000000000","20.67","154","1798","0.33","0.15","2.30","0.00","0.33","0.33","0.33","291.43","121.83","1.00","0.11","0.11","1.00","0.67","0.18009454949944384",""
"545805","2","5.7500000000000000","4","3","3","4","3","0","2","3","8","181.25","506.41","33.32","19.93","0.10000000000000000000","0.11666666666666666667","13.63","100.125","2452","0.50","0.29","1.70","0.00","0.38","0.50","0.38","455.77","160.10","1.00","0.25","0.38","0.75","0.67","0.20652936378466558","0.013588907014681892"
"545810","","7.0000000000000000","1","0","0","1","0","0","3","2","8","186.00","","","9.30","0.08333333333333333333","0.10000000000000000000","12.25","91.375","","0.13","0.08","1.53","0.00","0.00","0.13","0.00","","167.40","","0.38","0.25","0.00","","",""
"545848","","6.0000000000000000","1","0","0","1","0","0","2","1","8","41.00","","","","0.10000000000000000000","0.10000000000000000000","10.00","74.75","","0.13","0.10","1.25","0.00","0.00","0.13","0.00","","36.90","","0.25","0.13","0.00","","",""
"545865","3","3.0000000000000000","4","4","4","3","3","0","1","2","8","254.67","370.65","","127.20","0.05000000000000000000","0.30000000000000000000","16.13","120.125","2006","0.50","0.25","2.02","0.00","0.50","0.38","0.38","352.12","178.27","1.00","0.13","0.25","0.75","0.75","0.18477068793619142",""
"545879","2","9.2500000000000000","4","4","4","4","4","1","2","3","8","187.25","902.81","","","0.05000000000000000000","0.05000000000000000000","22.00","555.5","3012","0.50","0.18","2.75","0.13","0.50","0.50","0.50","857.67","177.89","1.00","0.25","0.38","1.00","0.50","0.2997377158034528",""
"545936","0","3.6666666666666667","3","2","2","3","2","0","1","2","8","174.67","757.09","117.68","17.70","0.15000000000000000000","0.15000000000000000000","16.25","121.25","3945","0.38","0.18","2.03","0.00","0.25","0.38","0.25","643.53","148.47","1.00","0.13","0.25","0.67","0.00","0.1919112801013942","0.029830164765525986"
"545939","2","1.6666666666666667","4","4","4","3","3","0","2","0","9","214.00","341.62","","","0.12500000000000000000","","13.67","102.77777777777777","1949","0.44","0.29","1.52","0.00","0.44","0.33","0.33","298.92","","1.00","0.22","0.00","0.75","0.50","0.17527963057978452",""
"545958","0","","1","1","0","0","0","0","1","2","9","","230.74","","","0.25000000000000000000","0.05000000000000000000","17.00","125.66666666666667","2728","0.11","0.06","1.89","0.00","0.11","0.00","0.00","173.06","","0.00","0.11","0.22","0.00","0.00","0.08458211143695014",""
"545981","1","5.2000000000000000","5","3","3","5","3","0","2","0","8","305.00","166.75","13.73","","0.10000000000000000000","","29.38","216.75","747","0.63","0.17","3.67","0.00","0.38","0.63","0.38","150.08","","1.00","0.25","0.00","0.60","0.33","0.22322623828647925","0.018380187416331996"
"546008","1","3.2500000000000000","4","4","4","4","4","0","3","1","8","239.00","236.13","8.53","23.70","0.06666666666666666667","0.10000000000000000000","23.00","170.375","1452","0.50","0.17","2.88","0.00","0.50","0.50","0.50","220.39","215.10","1.00","0.38","0.13","1.00","0.25","0.16262396694214876","0.005874655647382919"
"546050","1","1.00000000000000000000","2","2","1","2","2","0","0","2","9","88.50","606.43","","","","0.12500000000000000000","11.44","83.88888888888889","3302","0.22","0.17","1.27","0.00","0.22","0.22","0.22","","77.44","0.50","0.00","0.22","1.00","0.50","0.18365536038764382",""
"546061","0","1.3333333333333333","4","4","4","3","3","0","3","1","8","145.33","547.63","82.58","39.60","0.10000000000000000000","0.20000000000000000000","16.13","120.375","3003","0.50","0.25","2.02","0.00","0.50","0.38","0.38","492.87","116.26","1.00","0.38","0.13","0.75","0.00","0.18236097236097237","0.027499167499167497"
"546064","3","4.4000000000000000","5","5","5","5","5","0","2","0","8","161.80","564.69","66.02","","0.07500000000000000000","","18.75","139.5","3204","0.63","0.27","2.34","0.00","0.63","0.63","0.63","522.34","","1.00","0.25","0.00","1.00","0.60","0.17624531835205995","0.02060549313358302"
"546065","1","5.0000000000000000","3","3","3","3","3","0","0","0","8","89.00","294.76","","","","","18.25","135.125","1651","0.38","0.16","2.28","0.00","0.38","0.38","0.38","","","1.00","0.00","0.00","1.00","0.33","0.178534221683828",""
"546072","2","3.5000000000000000","4","3","3","4","3","0","1","1","8","169.25","429.58","","11.00","0.10000000000000000000","0.10000000000000000000","13.63","100.875","2003","0.50","0.29","1.70","0.00","0.38","0.50","0.38","386.62","152.33","1.00","0.13","0.13","0.75","0.67","0.2144682975536695",""
"546121","0","0.00000000000000000000","1","1","1","1","1","0","1","2","8","353.00","455.84","","","0.25000000000000000000","0.07500000000000000000","15.63","117.125","2839","0.13","0.06","1.95","0.00","0.13","0.13","0.13","341.88","326.53","1.00","0.13","0.25","1.00","0.00","0.16056357872490312",""
"546127","1","4.0000000000000000","4","4","4","4","4","0","1","0","9","78.50","390.77","","","0.10000000000000000000","","13.00","96.44444444444444","2199","0.44","0.31","1.44","0.00","0.44","0.44","0.44","351.69","","1.00","0.11","0.00","1.00","0.25","0.17770350159163256",""
"546130","2","6.0000000000000000","2","2","2","1","1","0","0","4","9","137.00","658.00","","","","0.15000000000000000000","8.00","60.22222222222222","3789","0.22","0.25","0.89","0.00","0.22","0.11","0.11","","116.45","1.00","0.00","0.44","0.50","1.00","0.1736605964634468",""
"546131","2","6.0000000000000000","5","4","4","4","3","1","3","2","8","190.00","810.02","19.73","5.50","0.05000000000000000000","0.10000000000000000000","55.00","238.125","2607","0.63","0.09","6.88","0.13","0.50","0.50","0.38","769.52","171.00","1.00","0.38","0.25","0.60","0.50","0.31070962792481777","0.0075680859225163025"
"546161","0","6.3333333333333333","3","3","3","3","3","0","2","2","8","203.67","411.78","46.90","","0.10000000000000000000","0.10000000000000000000","18.75","139.875","2235","0.38","0.16","2.34","0.00","0.38","0.38","0.38","370.60","183.30","1.00","0.25","0.25","1.00","0.00","0.184241610738255","0.020984340044742728"
"546164","0","15.6666666666666667","3","2","2","3","2","1","1","1","8","105.33","287.38","","","","","36.63","88","1437","0.38","0.08","4.58","0.13","0.25","0.38","0.25","","","1.00","0.13","0.13","0.67","0.00","0.19998608211551844",""
"546190","2","3.0000000000000000","3","3","2","3","3","0","1","2","9","177.67","300.94","","","0.05000000000000000000","0.10000000000000000000","18.00","135","2193","0.33","0.17","2.00","0.00","0.33","0.33","0.33","285.89","159.90","0.67","0.11","0.22","1.00","0.67","0.13722754217966257",""
"546224","2","0.50000000000000000000","2","2","2","2","2","0","3","3","8","137.50","240.85","","","0.11666666666666666667","0.15000000000000000000","15.13","113.25","1462","0.25","0.13","1.89","0.00","0.25","0.25","0.25","212.75","116.88","1.00","0.38","0.38","1.00","1.00","0.16474008207934338",""
"546256","0","5.4000000000000000","5","3","2","5","3","0","1","1","8","323.00","373.75","91.88","","0.15000000000000000000","0.05000000000000000000","17.25","127","2070","0.63","0.29","2.16","0.00","0.38","0.63","0.38","317.69","306.85","0.67","0.13","0.13","0.60","0.00","0.18055555555555555","0.04438647342995169"
"546280","1","2.5000000000000000","4","4","4","4","4","1","1","5","9","247.50","689.99","","88.98","","0.16250000000000000000","46.00","177","3696","0.44","0.09","5.11","0.11","0.44","0.44","0.44","","207.28","1.00","0.11","0.56","1.00","0.25","0.18668560606060605",""
"546282","0","3.0000000000000000","2","2","2","2","2","0","1","2","10","136.00","523.53","","","0.15000000000000000000","0.12500000000000000000","14.60","107.8","2994","0.20","0.14","1.46","0.00","0.20","0.20","0.20","445.00","119.00","1.00","0.10","0.20","1.00","0.00","0.17485971943887774",""
"546307","4","3.0000000000000000","6","5","5","5","4","1","2","2","9","235.75","588.11","","","0.15000000000000000000","0.10000000000000000000","38.56","122","2143","0.67","0.16","4.28","0.11","0.56","0.56","0.44","499.89","212.18","1.00","0.22","0.22","0.67","0.80","0.2744330377974802",""
"546334","0","1.00000000000000000000","1","1","1","1","1","0","0","1","8","138.00","75.09","","","","0.30000000000000000000","21.63","161.375","419","0.13","0.05","2.70","0.00","0.13","0.13","0.13","","96.60","1.00","0.00","0.13","1.00","0.00","0.17921241050119333",""
"546395","2","2.2000000000000000","5","5","4","5","5","1","2","1","8","175.00","251.93","57.15","","0.10000000000000000000","","37.88","299.125","1621","0.63","0.13","4.74","0.13","0.63","0.63","0.63","226.74","","0.80","0.25","0.13","1.00","0.40","0.15541640962368908","0.03525601480567551"
"546399","0","","1","1","1","0","0","0","1","1","8","","256.53","","","0.05000000000000000000","0.20000000000000000000","11.50","85.25","1641","0.13","0.09","1.44","0.00","0.13","0.00","0.00","243.70","","1.00","0.13","0.13","0.00","0.00","0.15632541133455208",""
"546419","3","0.50000000000000000000","5","5","5","4","4","1","3","3","8","375.75","458.24","","129.45","0.12500000000000000000","0.22500000000000000000","53.38","208.625","2752","0.63","0.09","6.67","0.13","0.63","0.50","0.50","400.96","291.21","1.00","0.38","0.38","0.80","0.60","0.16651162790697674",""
"546437","2","2.0000000000000000","5","5","5","5","5","0","0","3","8","262.00","278.00","","8.30","","0.23333333333333330000","24.75","185.125","1568","0.63","0.20","3.09","0.00","0.63","0.63","0.63","","200.87","1.00","0.00","0.38","1.00","0.40","0.17729591836734693",""
"546462","","5.5000000000000000","2","0","0","2","0","0","1","1","8","300.00","","","99.80","0.15000000000000000000","0.20000000000000000000","9.13","68.375","","0.25","0.22","1.14","0.00","0.00","0.25","0.00","","240.00","","0.13","0.13","0.00","","",""
"546470","0","","1","1","1","0","0","0","2","3","8","","592.55","","","0.15000000000000000000","0.18333333333333333333","16.63","122.875","3341","0.13","0.06","2.08","0.00","0.13","0.00","0.00","503.67","","1.00","0.25","0.38","0.00","0.00","0.1773570787189464",""
"546485","4","2.5000000000000000","4","4","4","4","4","0","0","1","8","172.50","340.87","","","","0.10000000000000000000","15.00","112.625","1864","0.50","0.27","1.88","0.00","0.50","0.50","0.50","","155.25","1.00","0.00","0.13","1.00","1.00","0.18287017167381975",""
"546509","1","2.0000000000000000","3","3","3","3","3","0","3","2","8","138.00","345.01","32.18","10.80","0.10000000000000000000","0.10000000000000000000","14.75","110.375","2013","0.38","0.20","1.84","0.00","0.38","0.38","0.38","310.51","124.20","1.00","0.38","0.25","1.00","0.33","0.17139095876800794","0.01598609041231992"
"546529","5","1.2500000000000000","5","5","5","4","4","1","2","1","10","123.75","738.11","67.96","","0.05000000000000000000","","38.80","176","3330","0.50","0.13","3.88","0.10","0.50","0.40","0.40","701.20","","1.00","0.20","0.10","0.80","1.00","0.22165465465465467","0.020408408408408407"
"546587","2","4.0000000000000000","4","4","4","1","1","0","0","4","8","72.00","654.40","","","","0.10000000000000000000","17.00","126.125","2536","0.50","0.24","2.13","0.00","0.50","0.13","0.13","","64.80","1.00","0.00","0.50","0.25","0.50","0.2580441640378549",""
"546612","0","1.00000000000000000000","1","1","1","1","1","0","3","1","8","560.00","454.80","","","0.18333333333333333333","0.05000000000000000000","16.00","119.125","2524","0.13","0.06","2.00","0.00","0.13","0.13","0.13","371.42","532.00","1.00","0.38","0.13","1.00","0.00","0.18019017432646592",""
"546648","2","4.3333333333333333","4","3","3","3","2","0","2","2","8","161.33","511.19","50.20","","0.07500000000000000000","0.10000000000000000000","16.25","120.875","3006","0.50","0.25","2.03","0.00","0.38","0.38","0.25","472.85","145.20","1.00","0.25","0.25","0.50","0.67","0.17005655355954757","0.016699933466400533"
"546664","1","6.0000000000000000","1","1","0","1","1","0","3","3","8","141.00","40.69","","7.05","0.10000000000000000000","0.13333333333333333333","10.63","78.75","446","0.13","0.09","1.33","0.00","0.13","0.13","0.13","36.62","122.20","0.00","0.38","0.38","1.00","1.00","0.09123318385650224",""
"546671","0","3.0000000000000000","1","1","1","1","1","0","1","3","8","132.00","468.48","","","0.30000000000000000000","0.08333333333333333333","11.13","81.875","2467","0.13","0.09","1.39","0.00","0.13","0.13","0.13","327.94","121.00","1.00","0.13","0.38","1.00","0.00","0.18989866234292663",""
"546679","3","3.6666666666666667","4","3","3","3","2","0","1","3","8","147.67","299.46","","","0.10000000000000000000","0.05000000000000000000","20.63","152.5","1715","0.50","0.19","2.58","0.00","0.38","0.38","0.25","269.51","140.29","1.00","0.13","0.38","0.50","1.00","0.17461224489795918",""
"546688","3","2.0000000000000000","4","4","4","4","4","1","3","1","8","111.00","353.16","","","0.20000000000000000000","","39.63","627.625","1818","0.50","0.10","4.95","0.13","0.50","0.50","0.50","282.53","","1.00","0.38","0.13","1.00","0.75","0.19425742574257426",""
"546702","0","1.6666666666666667","3","3","3","3","3","0","2","0","8","281.00","292.77","","","0.07500000000000000000","","17.50","129","1275","0.38","0.17","2.19","0.00","0.38","0.38","0.38","270.81","","1.00","0.25","0.00","1.00","0.00","0.2296235294117647",""
"546728","1","6.5000000000000000","2","2","2","2","2","0","2","0","8","102.50","1106.57","","","0.12500000000000000000","","14.75","110.5","3712","0.25","0.14","1.84","0.00","0.25","0.25","0.25","968.25","","1.00","0.25","0.00","1.00","0.50","0.29810614224137927",""
"546740","2","1.5000000000000000","2","2","2","2","2","0","1","0","8","90.00","573.95","","","0.05000000000000000000","","15.00","111.625","3968","0.25","0.13","1.88","0.00","0.25","0.25","0.25","545.25","","1.00","0.13","0.00","1.00","1.00","0.14464465725806452",""
"546756","0","4.0000000000000000","2","2","2","1","1","0","1","0","8","239.00","505.69","","","0.25000000000000000000","","17.88","133.25","2068","0.25","0.11","2.24","0.00","0.25","0.13","0.13","379.27","","1.00","0.13","0.00","0.50","0.00","0.24453094777562862",""
"546774","2","17.5000000000000000","3","2","2","2","1","0","2","0","8","132.50","343.85","","","0.17500000000000000000","","16.75","125.5","1611","0.38","0.18","2.09","0.00","0.25","0.25","0.13","283.68","","1.00","0.25","0.00","0.33","1.00","0.21343885785226568",""
"546842","","6.0000000000000000","1","0","0","1","0","0","1","1","8","71.00","","","3.55","0.05000000000000000000","0.05000000000000000000","8.63","64.5","","0.13","0.12","1.08","0.00","0.00","0.13","0.00","","67.45","","0.13","0.13","0.00","","",""
"546844","3","1.4000000000000000","5","5","5","5","5","0","2","1","8","135.40","421.65","61.72","","0.10000000000000000000","0.15000000000000000000","18.75","140.25","2233","0.63","0.27","2.34","0.00","0.63","0.63","0.63","379.49","115.09","1.00","0.25","0.13","1.00","0.60","0.18882669055082849","0.027639946260635914"
"546847","3","3.3333333333333333","6","5","5","6","5","1","3","2","9","270.50","788.63","24.10","55.20","0.05000000000000000000","0.15000000000000000000","38.22","540.6666666666666","3881","0.67","0.16","4.25","0.11","0.56","0.67","0.56","749.20","229.93","1.00","0.33","0.22","0.83","0.60","0.20320278278794124","0.006209739757794383"
